"t","Exp1Run1","Exp1Run2","Exp1Run3","Exp1Run4","Exp1Run5","Exp2Run1","Exp2Run2","Exp2Run3","Exp2Run4","Exp2Run5","Exp3Run1","Exp3Run2","Exp3Run3","Exp3Run4","Exp3Run5","Exp4Run1","Exp4Run2","Exp4Run3","Exp4Run4","Exp4Run5","Exp5Run1","Exp5Run2","Exp5Run3","Exp5Run4","Exp5Run5","Exp6Run1","Exp6Run2","Exp6Run3","Exp6Run4","Exp6Run5","Exp7Run1","Exp7Run2","Exp7Run3","Exp7Run4","Exp7Run5","Exp8Run1","Exp8Run2","Exp8Run3","Exp8Run4","Exp8Run5","Exp9Run1","Exp9Run2","Exp9Run3","Exp9Run4","Exp9Run5"
53,0.082375,0.03825,0.00249999999999995,0.084125,0,0.082375,0.056875,0.107625,0.083,0.04675,0.082375,0.07875,0.014625,0.03525,0.054875,0.082375,0.125625,0.03325,0.115,0.0922500000000001,0.082375,0.0605,0.0453750000000001,0.0565,0.030625,0.082375,0.072,0.026625,0.03775,0.071,0.082375,0.0595,0.114375,0.0685,0.018875,0.082375,0.055125,0.03325,0.042625,0,0.082375,0.072875,0.03825,0.073125,0.092125
54,0.0746250000000001,0.03125,0,0.077,0,0.0746250000000001,0.0493749999999999,0.10025,0.076125,0.04025,0.0746250000000001,0.07075,0.00424999999999998,0.02825,0.04725,0.0746250000000001,0.118625,0.0257500000000001,0.1085,0.085875,0.0746250000000001,0.053,0.0375,0.048875,0.021875,0.0746250000000001,0.06575,0.019875,0.0315,0.063875,0.0746250000000001,0.052,0.108,0.0615,0.00949999999999995,0.0746250000000001,0.047125,0.02725,0.03425,0,0.0746250000000001,0.064875,0.03025,0.0659999999999999,0.08475
55,0.068375,0.02275,0,0.069125,0,0.068375,0.04175,0.093125,0.068875,0.0325,0.068375,0.063625,0,0.020625,0.039125,0.068375,0.11275,0.0171249999999999,0.102125,0.079,0.068375,0.045125,0.02925,0.04,0.012375,0.068375,0.058125,0.011375,0.023125,0.056125,0.068375,0.04475,0.101375,0.05425,0.00187499999999996,0.068375,0.03875,0.0225,0.026625,0,0.068375,0.0585,0.022125,0.05775,0.077375
56,0.0600000000000001,0.0145,0,0.062375,0,0.0600000000000001,0.03525,0.085625,0.062625,0.024875,0.0600000000000001,0.055,0,0.011625,0.0295,0.0600000000000001,0.106,0.010875,0.0942499999999999,0.071625,0.0600000000000001,0.0435,0.02075,0.032875,0.00475000000000003,0.0600000000000001,0.049875,0.00249999999999995,0.0155,0.048125,0.0600000000000001,0.0365,0.093875,0.0453750000000001,0,0.0600000000000001,0.031375,0.01275,0.0171249999999999,0,0.0600000000000001,0.050125,0.015375,0.05,0.069875
57,0.052,0.00649999999999995,0,0.053625,0,0.052,0.026625,0.07875,0.054125,0.01625,0.052,0.0475,0,0.00412500000000005,0.02225,0.052,0.09875,0.00112500000000004,0.08775,0.0629999999999999,0.052,0.031875,0.011875,0.025625,0,0.052,0.042,0,0.00712500000000005,0.0415,0.052,0.029875,0.0875,0.0375,0,0.052,0.024125,0.00487499999999996,0.00924999999999998,0,0.052,0.041625,0.00549999999999995,0.04275,0.062375
58,0.0435,0,0,0.046,0,0.0435,0.0185,0.07225,0.04725,0.00949999999999995,0.0435,0.04025,0,0,0.013375,0.0435,0.0922500000000001,0,0.083,0.05575,0.0435,0.025625,0.00324999999999998,0.01925,0,0.0435,0.034,0,0.000249999999999972,0.032375,0.0435,0.020625,0.081,0.031375,0,0.0435,0.014625,0,0.00324999999999998,0,0.0435,0.0335,0,0.035125,0.054875
59,0.035625,0,0,0.040125,0,0.035625,0.00949999999999995,0.064375,0.038625,0.00349999999999995,0.035625,0.03125,0,0,0.00362499999999999,0.035625,0.085375,0,0.0735,0.04775,0.035625,0.0161249999999999,0,0.00900000000000001,0,0.035625,0.026375,0,0,0.024625,0.035625,0.0115,0.073375,0.02125,0,0.035625,0.00537500000000002,0,0,0,0.035625,0.025375,0,0.025625,0.0473749999999999
60,0.027,0,0,0.0307500000000001,0,0.027,0.00175000000000003,0.056375,0.031375,0,0.027,0.023875,0,0,0,0.027,0.0785,0,0.07125,0.041,0.027,0.00724999999999998,0,0.000874999999999959,0,0.027,0.0175,0,0,0.015625,0.027,0.00262499999999999,0.066375,0.0125,0,0.027,0.001,0,0,0,0.027,0.0165,0,0.018875,0.038875
61,0.019625,0,0,0.0225,0.016625,0.019625,0,0.0513749999999999,0.0225,0,0.019625,0.0141250000000001,0,0,0,0.019625,0.0715,0,0.0615,0.031375,0.019625,0,0,0,0,0.019625,0.00900000000000001,0,0,0.00612500000000005,0.019625,0,0.05875,0.00437500000000002,0,0.019625,0,0,0,0.00912500000000005,0.019625,0.00824999999999998,0,0.00900000000000001,0.033875
62,0.00987499999999997,0,0,0.0131250000000001,0.0257500000000001,0.00987499999999997,0,0.04225,0.0145,0,0.00987499999999997,0.00575000000000003,0,0,0,0.00987499999999997,0.06375,0,0.0535,0.02325,0.00987499999999997,0,0,0,0,0.00987499999999997,0.000624999999999987,0,0,0,0.00987499999999997,0,0.051125,0,0,0.00987499999999997,0,0,0,0.023,0.00987499999999997,0,0,0.000125000000000042,0.025625
63,0.00324999999999998,0,0,0.00412500000000005,0.026,0.00324999999999998,0,0.035,0.00612500000000005,0,0.00324999999999998,0,0,0,0,0.00324999999999998,0.056125,0,0.045625,0.015875,0.00324999999999998,0,0,0,0,0.00324999999999998,0,0,0,0,0.00324999999999998,0,0.043875,0,0,0.00324999999999998,0,0,0,0.037625,0.00324999999999998,0,0,0,0.015375
64,0,0,0,0,0.03025,0,0,0.0255,0,0,0,0,0,0,0,0,0.050625,0,0.037625,0.00612500000000005,0,0,0,0,0,0,0,0,0,0,0,0,0.03825,0,0,0,0,0,0,0.0375,0,0,0,0,0.00612500000000005
65,0.049875,0.018375,0.07625,0.058125,0.127,0.049875,0.025875,0.08425,0.0590000000000001,0.031375,0.049875,0.048875,0.084375,0.01625,0.02125,0.049875,0.1025,0.01425,0.094625,0.068375,0.049875,0.036125,0.015875,0.029,0.015375,0.049875,0.04275,0.0151250000000001,0.020625,0.038875,0.049875,0.02725,0.092875,0.0367499999999999,0.06675,0.049875,0.028,0.022375,0.019875,0.1525,0.049875,0.038125,0.01625,0.042,0.0669999999999999
66,0.037625,0,0.073875,0.034625,0.11375,0.037625,0.016875,0.073375,0.0473749999999999,0.01575,0.037625,0.020625,0.09075,0,0,0.037625,0.0962499999999999,0,0.0765,0.053,0.037625,0.016,0.000249999999999972,0.017625,0.014875,0.037625,0.030125,0,0.0121250000000001,0.028375,0.037625,0.01675,0.088625,0.028,0.077375,0.037625,0.011625,0,0,0.122125,0.037625,0.023875,0.00237500000000002,0.039375,0.054
67,0,0,0.05125,0,0.087375,0,0,0.0191249999999999,0,0,0,0,0.05275,0,0,0,0.03925,0,0.026625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0,0.044875,0,0,0,0,0.082375,0,0,0,0,0
68,0,0,0.0756250000000001,0,0.09775,0,0,0.00312500000000004,0,0,0,0,0.062625,0,0,0,0.027375,0,0.016375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0,0.052875,0,0,0,0,0.08275,0,0,0,0,0
69,0,0,0.07375,0,0.0995,0,0,0,0,0,0,0,0.058375,0,0,0,0.01525,0,0,0,0,0,0,0,0.01425,0,0,0.014375,0,0,0,0,0.000249999999999972,0,0.0580000000000001,0,0,0.00912500000000005,0,0.085125,0,0,0,0,0
70,0,0,0.067375,0,0.11125,0,0,0,0,0,0,0,0.053875,0.00675000000000003,0,0,0.00262499999999999,0.000750000000000028,0,0,0,0,0,0,0.01225,0,0,0.02725,0,0,0,0,0,0,0.061625,0,0,0.016,0,0.0865,0,0,0,0,0
71,0,0.010375,0.067625,0,0.1155,0,0,0,0,0,0,0,0.056625,0.00487499999999996,0,0,0,0.019375,0,0,0,0,0,0,0.01875,0,0,0.028125,0.01275,0,0,0,0,0,0.073375,0,0,0.023625,0,0.094125,0,0,0.01575,0,0
72,0,0.01575,0.07375,0,0.1085,0,0,0,0,0,0,0,0.0629999999999999,0.01975,0,0,0,0.018625,0,0,0,0,0,0,0.027125,0,0,0.0337499999999999,0.010875,0,0,0,0,0,0.074125,0,0,0.0317499999999999,0,0.105,0,0,0.0277500000000001,0,0
73,0,0.031875,0.080375,0,0.11775,0,0,0,0,0,0,0,0.07425,0.022625,0,0,0,0.0245,0,0,0,0,0.00749999999999995,0,0.036,0,0,0.038375,0.021375,0,0,0,0,0,0.0805,0,0,0.037875,0.00437500000000002,0.102375,0,0,0.0125,0,0
74,0,0.0337499999999999,0.091875,0,0.110625,0,0,0,0,0,0,0,0.0952499999999999,0.022125,0,0,0,0.028875,0,0,0,0,0.0141250000000001,0,0.04525,0,0,0.0405,0.0235,0,0,0,0,0,0.079125,0,0,0.039,0.01075,0.109375,0,0,0.00162499999999999,0,0
75,0,0.039875,0.0865,0,0.110875,0,0,0,0,0,0,0,0.08675,0.0275,0,0,0,0.0375,0,0,0,0,0.018875,0,0.073875,0,0,0.053375,0.032125,0,0,0,0,0,0.064875,0,0,0.043625,0.01825,0.11525,0,0,0,0,0
76,0,0.04475,0.090375,0,0.103625,0,0,0,0,0,0,0,0.091875,0.034,0,0,0,0.042875,0,0,0,0,0.022375,0,0.091625,0,0,0.062125,0.03925,0,0,0,0,0,0.08425,0,0,0.0483749999999999,0.00962499999999999,0.123625,0,0,0.00362499999999999,0,0
77,0,0.0463750000000001,0.0935,0,0.10425,0,0,0,0,0.002,0,0,0.087875,0.036875,0,0,0,0.045,0,0,0,0,0.028875,0,0.090375,0,0,0.068625,0.037875,0,0,0,0,0,0.0922500000000001,0,0,0.04675,0.016625,0.12925,0,0,0.022125,0,0
78,0,0.0513749999999999,0.10175,0,0.10825,0,0,0,0,0.00600000000000001,0,0,0.0892500000000001,0.04475,0,0,0,0.054375,0,0,0,0,0.041,0,0.103,0,0,0.072125,0.044625,0,0,0,0,0,0.101,0,0,0.04425,0.014875,0.126875,0,0,0.0327499999999999,0,0
79,0,0.048625,0.1145,0,0.10025,0,0,0,0,0.013,0,0,0.0935,0.04125,0.00287499999999996,0,0,0.049875,0,0,0,0,0.03775,0,0.093875,0,0,0.07,0.05025,0,0,0,0,0,0.098875,0,0.00349999999999995,0.050875,0.02825,0.108125,0,0,0.0445,0,0
80,0,0.055375,0.112875,0,0.0965,0,0.0115,0,0,0.02125,0,0,0.096375,0.053,0.00575000000000003,0,0,0.051,0,0,0,0,0.04525,0.011,0.094375,0,0,0.07325,0.0493749999999999,0,0,0,0,0,0.0992499999999999,0,0.00175000000000003,0.061625,0.0355,0.09675,0,0,0.04775,0,0
81,0,0.049,0.097,0,0.091625,0,0.018375,0,0,0.028625,0,0,0.1055,0.04875,0.010625,0,0,0.04775,0,0,0,0.00187499999999996,0.0413750000000001,0.01525,0.073,0,0,0.071125,0.05325,0,0,0.00600000000000001,0,0,0.112125,0,0.014625,0.06575,0.045625,0.0892500000000001,0,0,0.054125,0,0
82,0,0.044,0.091375,0,0.0865,0,0.025125,0,0,0.0325,0,0,0.116125,0.06025,0.01,0,0,0.049625,0,0,0,0.00537500000000002,0.0525,0.02725,0.096625,0,0,0.0745,0.0505,0,0,0.00424999999999998,0,0.000125000000000042,0.112125,0,0.025875,0.076375,0.04675,0.08075,0,0,0.050875,0,0
83,0,0.043,0.089,0,0.0806249999999999,0,0.024125,0,0,0.039125,0,0,0.126125,0.06175,0.021,0,0,0.05325,0,0,0,0.00775000000000003,0.044875,0.03725,0.11525,0,0,0.07425,0.05125,0,0,0.00975000000000004,0,0.00662499999999999,0.118125,0,0.02325,0.0685,0.048,0.0855,0,0,0.04825,0,0
84,0,0.04275,0.08375,0,0.089,0,0.024125,0,0,0.033125,0,0,0.1185,0.0669999999999999,0.015625,0,0,0.05125,0,0,0,0.01225,0.0493749999999999,0.03625,0.12275,0,0.00712500000000005,0.080125,0.047,0,0,0.01225,0,0.00949999999999995,0.12125,0,0.0307500000000001,0.0785,0.053625,0.0786249999999999,0,0,0.04875,0,0
85,0.018625,0.106375,0.175125,0,0.1815,0.018625,0.07475,0,0.016875,0.080875,0.018625,0,0.1935,0.13725,0.06925,0.018625,0,0.118375,0,0,0.018625,0.070125,0.10175,0.08375,0.207125,0.018625,0.0585,0.161,0.1175,0.0307500000000001,0.018625,0.05325,0,0.05025,0.19125,0.018625,0.095375,0.142625,0.116375,0.184875,0.018625,0.0125,0.102875,0.042875,0
86,0.0600000000000001,0.101,0.15425,0,0.166625,0.0600000000000001,0.08075,0,0.0505,0.09975,0.0600000000000001,0,0.180125,0.146125,0.07225,0.0600000000000001,0,0.121125,0,0,0.0600000000000001,0.08,0.107875,0.08575,0.18425,0.0600000000000001,0.084375,0.16325,0.122875,0.05175,0.0600000000000001,0.0669999999999999,0,0.055875,0.182125,0.0600000000000001,0.095875,0.133,0.08325,0.16175,0.0600000000000001,0.03225,0.107125,0.0590000000000001,0
87,0.037375,0.088625,0.134,0,0.1295,0.037375,0.055125,0,0.022125,0.092375,0.037375,0,0.145125,0.118625,0.0585,0.037375,0,0.100625,0,0,0.037375,0.055625,0.095625,0.067375,0.152875,0.037375,0.071625,0.153,0.092875,0.0337499999999999,0.037375,0.046875,0,0.041625,0.1415,0.037375,0.07075,0.117,0.08725,0.125625,0.037375,0.02425,0.082,0.03875,0
88,0.05825,0.132,0.153,0.004,0.116625,0.05825,0.07875,0,0.032625,0.141125,0.05825,0.019625,0.14575,0.15575,0.090875,0.05825,0,0.13925,0,0,0.05825,0.084375,0.129875,0.0955,0.147875,0.05825,0.078125,0.178875,0.1255,0.074,0.05825,0.0659999999999999,0,0.062125,0.141625,0.05825,0.09975,0.154625,0.104125,0.11725,0.05825,0.053125,0.1165,0.053,0
89,0.07,0.138625,0.13275,0.01975,0.10525,0.07,0.081125,0,0.034875,0.142625,0.07,0.02475,0.116125,0.149875,0.095375,0.07,0,0.132625,0,0.00812500000000005,0.07,0.10825,0.13525,0.105125,0.119625,0.07,0.084375,0.159375,0.138875,0.0942499999999999,0.07,0.073375,0,0.068625,0.129,0.07,0.101375,0.14125,0.11,0.107,0.07,0.0610000000000001,0.131875,0.055375,0.00624999999999998
90,0.077125,0.1385,0.1205,0.028125,0.1005,0.077125,0.106125,0.00900000000000001,0.0605,0.150125,0.077125,0.0465,0.11375,0.149375,0.099125,0.077125,0,0.138875,0,0.023875,0.077125,0.105625,0.13325,0.118,0.109125,0.077125,0.083,0.15375,0.151875,0.095375,0.077125,0.079875,0,0.07,0.12425,0.077125,0.114625,0.1315,0.1115,0.103875,0.077125,0.07475,0.132375,0.070875,0.011875
91,0.0805,0.137875,0.109125,0.036625,0.086625,0.0805,0.11175,0.018,0.0675,0.139875,0.0805,0.06475,0.112875,0.143625,0.10625,0.0805,0,0.135875,0,0.0367499999999999,0.0805,0.11,0.1375,0.126875,0.10125,0.0805,0.0855,0.133,0.15675,0.1035,0.0805,0.092375,0,0.084625,0.116,0.0805,0.11875,0.141625,0.121,0.098625,0.0805,0.082875,0.137875,0.0755,0.024125
92,0.074125,0.130375,0.094625,0.0485,0.0905,0.074125,0.122875,0.0245,0.095,0.14,0.074125,0.071375,0.097,0.141125,0.113375,0.074125,0,0.14725,0,0.043,0.074125,0.11825,0.13225,0.136625,0.092875,0.074125,0.092625,0.12275,0.15725,0.108375,0.074125,0.102375,0,0.094875,0.11725,0.074125,0.12325,0.142,0.12325,0.085,0.074125,0.091,0.129875,0.084375,0.035
93,0.076,0.124625,0.0825,0.063625,0.092875,0.076,0.121875,0.037375,0.101,0.129625,0.076,0.094625,0.07825,0.135875,0.12525,0.076,0,0.145625,0,0.07325,0.076,0.122375,0.131,0.12575,0.093125,0.076,0.101375,0.120125,0.15075,0.114875,0.076,0.11675,0.00187499999999996,0.106375,0.105875,0.076,0.12775,0.133,0.122125,0.083125,0.076,0.105125,0.131125,0.08975,0.049875
94,0.076375,0.115375,0.08875,0.100375,0.0855,0.076375,0.12875,0.053625,0.110625,0.1275,0.076375,0.10075,0.07475,0.124375,0.128875,0.076375,0,0.136,0.00712500000000005,0.094375,0.076375,0.12575,0.12275,0.124625,0.090625,0.076375,0.11375,0.112,0.139375,0.121875,0.076375,0.13325,0.016375,0.107,0.096375,0.076375,0.1295,0.122125,0.11975,0.08,0.076375,0.1125,0.12325,0.11375,0.072875
95,0.0902500000000001,0.122375,0.075,0.121125,0.086375,0.0902500000000001,0.1385,0.086,0.119,0.124,0.0902500000000001,0.11425,0.077875,0.1175,0.13125,0.0902500000000001,0,0.13025,0.016625,0.106875,0.0902500000000001,0.068375,0.11675,0.120875,0.084375,0.0902500000000001,0.12225,0.11525,0.123625,0.110375,0.0902500000000001,0.1475,0.0267500000000001,0.1045,0.0855,0.0902500000000001,0.130625,0.104375,0.11675,0.068125,0.0902500000000001,0.1275,0.117875,0.121875,0.095
96,0.1055,0.132625,0.0665,0.13325,0.084375,0.1055,0.143125,0.08975,0.1375,0.129375,0.1055,0.11325,0.06975,0.113,0.13475,0.1055,0.0125,0.120875,0.02325,0.112875,0.1055,0.124625,0.110625,0.11125,0.0895,0.1055,0.129875,0.110125,0.116375,0.102,0.1055,0.15475,0.0357499999999999,0.119125,0.078375,0.1055,0.1325,0.101125,0.113125,0.0649999999999999,0.1055,0.127,0.119125,0.1435,0.102125
97,0.106375,0.1365,0.0725,0.124875,0.084,0.106375,0.140625,0.104875,0.12175,0.131875,0.106375,0.123,0.0659999999999999,0.108625,0.146375,0.106375,0.0205,0.115875,0.03625,0.105125,0.106375,0.162,0.11075,0.110125,0.073125,0.106375,0.126625,0.115625,0.114625,0.107125,0.106375,0.155875,0.0493749999999999,0.1225,0.072125,0.106375,0.13025,0.091125,0.11125,0.07175,0.106375,0.136875,0.11375,0.138,0.108125
98,0.10775,0.128625,0.064875,0.11375,0.0645,0.10775,0.134625,0.10875,0.128375,0.13925,0.10775,0.11275,0.0679999999999999,0.112,0.13525,0.10775,0.0245,0.107375,0.0639999999999999,0.10475,0.10775,0.146375,0.10175,0.10325,0.0595,0.10775,0.133125,0.107875,0.11225,0.1255,0.10775,0.143,0.0659999999999999,0.111125,0.06825,0.10775,0.121875,0.0955,0.1125,0.08,0.10775,0.138375,0.10975,0.13725,0.112625
99,0.11125,0.119125,0.063125,0.120125,0.048625,0.11125,0.1205,0.101125,0.116,0.135625,0.11125,0.118625,0.05375,0.109,0.128,0.11125,0.0423750000000001,0.109125,0.079125,0.114875,0.11125,0.13675,0.097875,0.107375,0.057375,0.11125,0.12825,0.102125,0.11475,0.1275,0.11125,0.1285,0.089125,0.10775,0.065625,0.11125,0.1125,0.0825,0.109125,0.061125,0.11125,0.128,0.11,0.1205,0.103125
100,0.097,0.112625,0.05,0.109,0.04225,0.097,0.117,0.104125,0.12325,0.1125,0.097,0.1155,0.031625,0.093875,0.117875,0.097,0.053,0.09075,0.0935,0.125875,0.097,0.12575,0.09175,0.095,0.0580000000000001,0.097,0.120625,0.087125,0.11325,0.120125,0.097,0.119,0.08525,0.11,0.06825,0.097,0.10375,0.0736250000000001,0.109,0.057125,0.097,0.126375,0.11,0.09975,0.1045
101,0.0945,0.105,0.037125,0.110875,0.0315,0.0945,0.11225,0.10325,0.114875,0.107875,0.0945,0.124375,0.01925,0.078125,0.094375,0.0945,0.06875,0.09,0.0905,0.120625,0.0945,0.113375,0.082375,0.099375,0.054375,0.0945,0.10425,0.066375,0.107375,0.11,0.0945,0.11975,0.08475,0.098125,0.067375,0.0945,0.09175,0.06375,0.108,0.036625,0.0945,0.111625,0.097,0.103875,0.121
102,0.09775,0.090625,0.031,0.105875,0.032,0.09775,0.106625,0.1025,0.1145,0.091125,0.09775,0.120875,0.00824999999999998,0.07725,0.085375,0.09775,0.090125,0.08125,0.090125,0.122375,0.09775,0.103375,0.0785,0.089625,0.062125,0.09775,0.095875,0.05725,0.105625,0.094625,0.09775,0.10275,0.08525,0.096125,0.05625,0.09775,0.096125,0.0665,0.094,0.023,0.09775,0.10725,0.084375,0.098625,0.127875
103,0.0935,0.085875,0.0115,0.104375,0.0205,0.0935,0.09875,0.099,0.105375,0.06275,0.0935,0.11825,0.00587499999999996,0.075875,0.081,0.0935,0.095375,0.082,0.0945,0.114125,0.0935,0.103,0.08475,0.0766250000000001,0.06025,0.0935,0.07725,0.04775,0.083125,0.083,0.0935,0.108625,0.08225,0.097125,0.0405,0.0935,0.084875,0.07225,0.07975,0.0105,0.0935,0.108625,0.085375,0.10175,0.131
104,0.096,0.065875,0.00162499999999999,0.106,0.0365,0.096,0.090875,0.11075,0.103125,0.05675,0.096,0.107625,0.00462499999999999,0.0775,0.069875,0.096,0.09475,0.07475,0.0952499999999999,0.10875,0.096,0.088625,0.08275,0.081875,0.0505,0.096,0.06975,0.040125,0.07525,0.081875,0.096,0.0965,0.08175,0.087125,0.0255,0.096,0.08,0.06275,0.0675,0.00562499999999999,0.096,0.096125,0.06675,0.0972499999999999,0.133875
105,0.124125,0.105875,0.084375,0.117125,0.119375,0.124125,0.121625,0.13025,0.127875,0.075875,0.124125,0.107375,0.090125,0.141125,0.103375,0.124125,0.102,0.117625,0.115875,0.12325,0.124125,0.125875,0.131625,0.137125,0.121625,0.124125,0.09675,0.114875,0.109875,0.10675,0.124125,0.113125,0.111375,0.120625,0.0915,0.124125,0.122,0.11925,0.1155,0.11325,0.124125,0.108125,0.104,0.131125,0.15075
106,0.135,0.089375,0.07725,0.111875,0.10225,0.135,0.119375,0.128625,0.136375,0.07725,0.135,0.091,0.0845,0.124125,0.09675,0.135,0.1045,0.107375,0.124875,0.125875,0.135,0.12125,0.119875,0.139625,0.09975,0.135,0.1065,0.105,0.107625,0.113875,0.135,0.116375,0.13125,0.1215,0.083125,0.135,0.113875,0.10125,0.08,0.114,0.135,0.110375,0.112,0.130625,0.1425
107,0.107125,0.081125,0.06375,0.1095,0.091125,0.107125,0.09775,0.11075,0.10075,0.066125,0.107125,0.083125,0.061125,0.08625,0.078875,0.107125,0.09275,0.08575,0.124,0.11875,0.107125,0.095375,0.087,0.108125,0.06475,0.107125,0.0865,0.098375,0.084625,0.08375,0.107125,0.10325,0.118875,0.098875,0.062125,0.107125,0.08475,0.0816249999999999,0.091625,0.10625,0.107125,0.10075,0.0935,0.0962499999999999,0.11875
108,0.119375,0.102375,0.0835,0.103875,0.088875,0.119375,0.1185,0.116625,0.093875,0.09175,0.119375,0.0942499999999999,0.081125,0.097875,0.0932500000000001,0.119375,0.125625,0.124125,0.12875,0.11675,0.119375,0.10675,0.096875,0.107875,0.0765,0.119375,0.0962499999999999,0.12125,0.106625,0.096,0.119375,0.1165,0.13975,0.10725,0.07,0.119375,0.0962499999999999,0.10775,0.100625,0.116625,0.119375,0.12,0.12225,0.10075,0.10475
109,0.117875,0.109875,0.0635,0.103375,0.06825,0.117875,0.0975,0.111875,0.079125,0.0925,0.117875,0.0865,0.072125,0.075375,0.087375,0.117875,0.13325,0.111125,0.125875,0.11175,0.117875,0.10275,0.087625,0.08275,0.067375,0.117875,0.0756250000000001,0.094375,0.096625,0.087875,0.117875,0.100875,0.143125,0.101625,0.056375,0.117875,0.090125,0.08725,0.091375,0.10075,0.117875,0.0992499999999999,0.125875,0.110625,0.094
110,0.118625,0.098,0.055625,0.09475,0.063625,0.118625,0.104,0.101125,0.070125,0.0972499999999999,0.118625,0.090875,0.0835,0.07475,0.08225,0.118625,0.1385,0.094375,0.12775,0.1085,0.118625,0.100375,0.08375,0.08675,0.0736250000000001,0.118625,0.0776250000000001,0.0915,0.102,0.083,0.118625,0.103875,0.12725,0.100625,0.057625,0.118625,0.07675,0.09075,0.0905,0.081,0.118625,0.092,0.11225,0.101,0.0892500000000001
111,0.102375,0.087375,0.05775,0.084125,0.0535,0.102375,0.08225,0.100375,0.062125,0.0982499999999999,0.102375,0.093125,0.1065,0.073125,0.08275,0.102375,0.137,0.082,0.118625,0.094125,0.102375,0.0945,0.0912500000000001,0.07925,0.0736250000000001,0.102375,0.068875,0.083375,0.0955,0.087875,0.102375,0.0945,0.1225,0.0922500000000001,0.055375,0.102375,0.077375,0.092375,0.088,0.0685,0.102375,0.081,0.100125,0.095375,0.094625
112,0.105375,0.074875,0.0639999999999999,0.080125,0.051125,0.105375,0.078375,0.10025,0.066875,0.101875,0.105375,0.075875,0.10975,0.083125,0.089625,0.105375,0.138375,0.088125,0.120625,0.093,0.105375,0.09175,0.08875,0.08325,0.07825,0.105375,0.061875,0.084625,0.080875,0.0756250000000001,0.105375,0.093,0.1085,0.091125,0.06875,0.105375,0.0786249999999999,0.09275,0.0805,0.063375,0.105375,0.07575,0.089625,0.081125,0.08025
113,0.105125,0.08125,0.073375,0.060625,0.055,0.105125,0.07475,0.10225,0.070375,0.098125,0.105125,0.08325,0.114,0.086875,0.08475,0.105125,0.129375,0.0855,0.12675,0.0942499999999999,0.105125,0.0756250000000001,0.09475,0.0775,0.080875,0.105125,0.066875,0.082,0.069625,0.06775,0.105125,0.08875,0.10175,0.089875,0.061125,0.105125,0.08075,0.090875,0.0786249999999999,0.071375,0.105125,0.08875,0.0755,0.0590000000000001,0.08175
114,0.106625,0.078375,0.0915,0.069125,0.048625,0.106625,0.07075,0.096625,0.076375,0.094375,0.106625,0.074,0.113875,0.086375,0.09575,0.106625,0.118,0.0892500000000001,0.113875,0.087375,0.106625,0.070875,0.08425,0.0796249999999999,0.0337499999999999,0.106625,0.06375,0.077875,0.06525,0.07225,0.106625,0.073375,0.094625,0.087625,0.054625,0.106625,0.071375,0.085625,0.076875,0.087,0.106625,0.085875,0.071,0.036625,0.065625
115,0.10675,0.08025,0.10075,0.07575,0.05,0.10675,0.071875,0.0922500000000001,0.073875,0.090625,0.10675,0.0816249999999999,0.11875,0.079875,0.09675,0.10675,0.113375,0.0835,0.10375,0.0805,0.10675,0.064125,0.0649999999999999,0.0785,0.056375,0.10675,0.062125,0.07325,0.068625,0.062875,0.10675,0.0766250000000001,0.09275,0.072,0.05375,0.10675,0.063625,0.0816249999999999,0.068375,0.092,0.10675,0.074,0.075,0.04025,0.05725
116,0.094625,0.090875,0.096625,0.07625,0.0649999999999999,0.094625,0.06475,0.08875,0.06975,0.0935,0.094625,0.07375,0.132125,0.081375,0.090625,0.094625,0.100625,0.0715,0.0965,0.0805,0.094625,0.058875,0.058125,0.07575,0.085375,0.094625,0.056125,0.075,0.06375,0.063375,0.094625,0.082,0.086375,0.0715,0.049875,0.094625,0.05875,0.071375,0.075125,0.088,0.094625,0.0675,0.06525,0.05225,0.04925
117,0.080375,0.082,0.108125,0.070375,0.063375,0.080375,0.059375,0.084,0.04275,0.0855,0.080375,0.07725,0.11925,0.0765,0.083875,0.080375,0.092625,0.05525,0.0875,0.066375,0.080375,0.085,0.045,0.061875,0.075125,0.080375,0.061125,0.066375,0.0756250000000001,0.057125,0.080375,0.072875,0.067875,0.05925,0.049875,0.080375,0.05575,0.071125,0.0755,0.097875,0.080375,0.068125,0.062375,0.055875,0.04225
118,0.072875,0.072375,0.092875,0.064375,0.05675,0.072875,0.062125,0.0695,0.038,0.098125,0.072875,0.053,0.1115,0.0746250000000001,0.081375,0.072875,0.083875,0.048125,0.073,0.06325,0.072875,0.06125,0.039875,0.0575,0.0826249999999999,0.072875,0.07425,0.048125,0.07175,0.0695,0.072875,0.069625,0.066875,0.056875,0.05625,0.072875,0.050875,0.0675,0.071125,0.0952499999999999,0.072875,0.059375,0.0655,0.04825,0.06075
